PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
527327050,2030,195000,60,RL,80.0,12046,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,Unf,0.0,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,TA,Y,0,224,0,0,0,NoFence,6,2007,WD ,Normal,2878.0,2.5,224,1976.0,-9168.0,2878.0,23.891748298190272,0.6641208699983396,1.859538435995351
527455250,988,129250,20,RL,65.0,7150,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,0,0,NoFence,11,2007,WD ,Normal,1976.0,2.0,0,1966.0,-5174.0,1976.0,27.636363636363637,0.9090909090909091,0.0
528326110,2172,291000,60,RL,89.0,11000,Pave,NoAlley,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,1519.0,GasA,Ex,Y,SBrkr,1533,639,0,0.0,0.0,2,1,4,1,Ex,8,Typ,1,TA,BuiltIn,2000.0,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,0,NoFence,6,2008,WD ,Normal,3691.0,2.5,315,2000.0,-7309.0,3691.0,33.554545454545455,0.8090909090909091,2.8636363636363638
914452190,1080,134000,20,RL,71.0,9187,Pave,NoAlley,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,NoFireplace,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,0,NoFence,6,2007,WD ,Normal,2164.0,1.5,278,1983.0,-7023.0,2164.0,23.555023402634156,0.7728311744856863,3.026015021225645
535425060,1312,186000,20,RL,76.0,11355,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1958.0,RFn,2.0,495.0,TA,TA,Y,0,304,144,0,0,MnPrv,4,2008,WD ,Normal,2624.0,1.5,448,1979.5,-8731.0,2624.0,23.108762659621313,0.6693086745926904,3.9453985028621754
532376250,925,133500,20,RL,72.0,8638,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,NoFireplace,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,0,NoFence,10,2006,WD ,Normal,1850.0,2.0,277,1963.0,-6788.0,1850.0,21.416994674693214,0.8335262792313036,3.206760824264876
535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751,783,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,112,0,0,0,NoFence,7,2007,WD ,Normal,2270.0,1.5,112,1947.0,-8530.0,2270.0,21.01851851851852,0.5555555555555556,1.037037037037037
528118010,2376,325300,60,RL,101.0,14215,Pave,NoAlley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1218,0,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3.0,853.0,TA,TA,Y,240,154,0,0,0,NoFence,11,2006,New,Partial,3534.0,3.5,394,2005.5,-10681.0,3534.0,24.86106225817798,0.710517059444249,2.7717200140696447
528235160,1959,215000,60,RL,59.0,11796,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1112,0,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,0,NoFence,7,2007,WD ,Normal,2806.0,2.5,148,2004.5,-8990.0,2806.0,23.78772465242455,0.5001695489996609,1.2546625974906749
905478030,1716,131000,50,RL,60.0,11409,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148,568,0,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0,0,0,0,160,NoFence,1,2009,WD ,Normal,2484.0,1.5,160,1978.5,-8925.0,2484.0,21.772285038127794,0.5259006047856954,1.4024016127618546
902106130,936,109500,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,357.0,936.0,GasA,TA,Y,SBrkr,936,0,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,P,51,0,135,0,0,MnPrv,5,2010,WD ,Normal,1872.0,2.0,186,1935.0,-2613.0,1872.0,41.73913043478261,1.2486064659977705,4.147157190635451
902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682,548,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,NoFireplace,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74,0,128,0,0,MnPrv,5,2009,WD ,Normal,1670.0,1.5,202,1945.5,-8770.0,1670.0,15.996168582375478,0.5747126436781609,1.9348659003831419
909176170,2592,150000,90,RL,60.0,10890,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,1296.0,Grav,Fa,N,FuseA,1296,1296,0,2.0,0.0,2,0,6,2,TA,12,Min2,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,0,742,240,0,0,NoFence,1,2007,WD ,AdjLand,3888.0,4.0,982,1936.5,-7002.0,3888.0,35.70247933884298,0.5509641873278237,9.017447199265382
533206070,1565,193800,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,1511.0,GasA,Ex,Y,SBrkr,1565,0,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,NoFireplace,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,120,0,0,0,NoFence,2,2007,New,Partial,3076.0,3.0,120,2006.5,-708.0,3076.0,81.28964059196618,0.8456659619450317,3.171247357293869
527302020,1868,178000,80,RL,78.0,12090,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,0,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268,112,0,0,147,NoFence,1,2007,WD ,Abnorml,2453.0,3.5,527,1993.5,-9637.0,2453.0,20.289495450785775,0.6451612903225806,4.358974358974359
907414060,1422,179600,20,RL,63.0,8500,Pave,NoAlley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NoFireplace,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,0,NoFence,11,2007,WD ,Normal,2844.0,2.0,252,2004.0,-5656.0,2844.0,33.45882352941176,0.7411764705882353,2.9647058823529413
904301060,1200,179000,90,RL,60.0,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,0,3.0,0.0,3,0,3,1,TA,5,Typ,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,120,0,0,0,0,NoFence,3,2009,WD ,Alloca,2400.0,6.0,120,1987.5,-8400.0,2400.0,22.22222222222222,0.5555555555555556,1.1111111111111112
532479020,1641,140000,50,RL,70.0,10759,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001,640,0,0.0,0.0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0,0,92,0,0,GdPrv,7,2008,WD ,Normal,2642.0,2.0,92,1972.0,-8117.0,2642.0,24.55618551910029,0.6506180871828237,0.8550980574402826
528110070,1973,395000,20,RL,110.0,14226,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973,0,0,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,0,NoFence,7,2007,New,Partial,3908.0,2.0,360,2006.0,-10318.0,3908.0,27.47082806129622,0.7732321102207227,2.5305778152678196
534429130,1248,151500,20,RL,80.0,10800,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,Y,SBrkr,1248,0,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,NoFireplace,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,0,MnPrv,5,2006,WD ,Normal,2496.0,2.0,0,1960.0,-8304.0,2496.0,23.11111111111111,0.7407407407407408,0.0
528365060,2418,341000,60,RL,96.0,10542,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325,1093,0,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,154,216,0,0,NoFence,8,2008,WD ,Normal,3729.0,3.5,620,1993.5,-6813.0,3729.0,35.37279453614115,0.910643141718839,5.881236956934168
533135020,1755,235000,60,RL,89.0,11949,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,ALQ,216.0,158.0,975.0,GasA,Ex,Y,SBrkr,975,780,0,0.0,1.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991.0,Unf,2.0,524.0,TA,TA,Y,502,60,0,0,0,GdPrv,7,2009,WD ,Normal,2730.0,3.0,562,1999.5,-9219.0,2730.0,22.847100175746924,0.7448322035316762,4.703322453761821
910203100,672,72000,30,RM,61.0,8534,Pave,NoAlley,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672,0,0,0.0,0.0,1,0,2,1,TA,4,Min1,0,NoFireplace,NoGarage,0.0,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0,0,112,0,0,GdWo,6,2006,WD ,Normal,1104.0,1.0,112,1937.5,-7430.0,1104.0,12.936489336770565,0.7147879071947504,1.3123974689477385
905451390,1626,154000,50,RL,70.0,10512,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988,638,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,NoFireplace,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,0,NoFence,5,2007,WD ,Normal,2614.0,1.5,366,1954.0,-7898.0,2614.0,24.86681887366819,0.6659056316590563,3.4817351598173514
533213010,1726,222000,120,FV,72.0,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,GasA,Ex,Y,SBrkr,1726,0,0,0.0,0.0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,561.0,TA,TA,Y,0,254,0,0,0,NoFence,1,2009,New,Partial,3452.0,2.5,254,2008.0,-378.0,3452.0,90.13054830287206,1.8798955613577024,6.631853785900783
528118030,2748,390000,60,RL,108.0,13418,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,430.0,1850.0,GasA,Ex,Y,SBrkr,1850,898,0,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,850.0,TA,TA,Y,212,182,0,0,0,NoFence,10,2008,WD ,Abnorml,4598.0,3.5,394,2006.0,-8820.0,4598.0,34.26740199731704,0.8048889551348933,2.9363541511402595
907200340,894,128200,20,RL,75.0,10650,Pave,NoAlley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,0,0,0,0,MnPrv,2,2010,WD ,Normal,1788.0,2.0,365,1976.0,-8862.0,1788.0,16.788732394366196,0.7042253521126761,3.427230046948357
528164060,2470,615000,20,RL,106.0,12720,Pave,NoAlley,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,Unf,0.0,278.0,2535.0,GasA,Ex,Y,SBrkr,2470,0,0,2.0,0.0,1,1,1,1,Ex,7,Typ,2,Gd,Attchd,2003.0,Fin,3.0,789.0,TA,TA,Y,154,65,0,0,216,NoFence,2,2008,WD ,Normal,5005.0,3.5,435,2003.0,-7715.0,5005.0,39.34748427672956,0.8333333333333334,3.4198113207547167
907202010,1174,158000,20,RL,70.0,12250,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,NoFireplace,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,0,NoFence,5,2008,WD ,Normal,2038.0,2.0,491,1978.0,-10212.0,2038.0,16.63673469387755,0.5714285714285714,4.0081632653061225
528186180,1324,254000,120,RL,48.0,6240,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,0,NoFence,12,2009,WD ,Normal,2648.0,3.0,230,2006.0,-3592.0,2648.0,42.43589743589744,0.7692307692307693,3.685897435897436
909250060,2447,169000,50,RL,50.0,9638,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0,0.0,0.0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1.0,336.0,TA,TA,Y,272,0,42,0,116,NoFence,3,2010,WD ,Normal,3251.0,2.0,430,1954.5,-6387.0,3251.0,33.73106453621083,0.5187798298402159,4.461506536625856
528315060,2199,284500,75,RL,84.0,9660,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182,1017,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,131,0,0,0,NoFence,9,2008,WD ,Normal,3372.0,2.5,131,1997.0,-6288.0,3372.0,34.90683229813665,0.8695652173913043,1.3561076604554867
528231020,1374,184500,80,RL,67.0,13300,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,NoFence,6,2010,WD ,Normal,1758.0,3.5,100,2004.0,-11542.0,1758.0,13.218045112781954,0.5037593984962406,0.7518796992481203
528456230,1335,210400,20,FV,75.0,9000,Pave,NoAlley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0,210,0,0,0,NoFence,6,2007,New,Partial,2670.0,2.0,210,2006.5,-6330.0,2670.0,29.666666666666668,0.8333333333333334,2.3333333333333335
907180120,1588,214000,20,RL,78.0,10264,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,Gd,TA,PConc,Gd,TA,Av,ALQ,1162.0,Unf,0.0,426.0,1588.0,GasA,Ex,Y,SBrkr,1588,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,NoFireplace,Attchd,1999.0,RFn,2.0,472.0,TA,TA,Y,158,29,0,0,0,NoFence,8,2006,WD ,Normal,3176.0,2.0,187,1999.0,-7088.0,3176.0,30.94310210444271,0.7599376461418551,1.8219017926734218
911370410,1652,392500,120,RM,64.0,5587,Pave,NoAlley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2008,2008,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1480.0,Unf,0.0,120.0,1600.0,GasA,Ex,Y,SBrkr,1652,0,0,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2008.0,Fin,2.0,482.0,TA,TA,Y,162,53,0,153,0,NoFence,11,2008,New,Partial,3252.0,3.5,368,2008.0,-2335.0,3252.0,58.20655092178271,1.1455163773044568,6.586719169500626
527108090,2021,274725,60,RL,168.0,23257,Pave,NoAlley,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,868.0,868.0,GasA,Ex,Y,SBrkr,887,1134,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,RFn,2.0,422.0,TA,TA,Y,0,100,0,0,0,NoFence,9,2006,New,Partial,2889.0,2.5,100,2006.0,-20368.0,2889.0,12.422066474609796,0.7223631594788665,0.42997807111837294
528222050,1412,156932,60,RL,73.0,8499,Pave,NoAlley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,Ex,Y,SBrkr,616,796,0,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,Y,0,36,0,0,0,NoFence,3,2007,New,Partial,2028.0,2.5,36,2006.5,-6471.0,2028.0,23.861630780091776,0.858924579362278,0.4235792446170138
528429110,1464,282922,20,RL,49.0,15256,Pave,NoAlley,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,929.0,Unf,0.0,556.0,1485.0,GasA,Ex,Y,SBrkr,1464,0,0,1.0,0.0,2,0,3,1,Gd,6,Typ,0,NoFireplace,Attchd,2007.0,Unf,3.0,754.0,TA,TA,Y,168,160,0,0,0,NoFence,8,2007,WD ,Normal,2949.0,3.0,328,2007.0,-12307.0,2949.0,19.330099632931304,0.32118510749868906,2.149973780807551
902328100,1690,144000,75,RM,65.0,8850,Pave,NoAlley,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,Y,SBrkr,815,875,0,0.0,0.0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0,0,330,0,0,NoFence,7,2006,ConLw,Normal,2505.0,1.0,330,1933.0,-6345.0,2505.0,28.30508474576271,0.7344632768361582,3.728813559322034
