GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,TotalHouseSF,TotalBathroomCount,QualityOutdoorSF,YearAndRemodAvg,NonHouseSF,HighQualFinSF,HouseLotRatio,FrontageLotRatio,QualityOutdoorLotRatio
2199,284500,75,5,84.0,9660,1,1,3,3,0,4,0,16,2,2,0,4,8,5,1997,1997,3,0,6,6,1,1290.0,4,3,2,5,4,2,1,0.0,1,0.0,1173.0,1173.0,1,5,1,3,1182,1017,0,0.0,0.0,2,1,3,1,4,9,6,1,4,1,1997.0,3,2.0,516.0,4,4,2,0,131,0,0,0,1,9,2008,9,4,3372.0,2.5,131,1997.0,-6288.0,3372.0,34.90683229813665,0.8695652173913043,1.3561076604554867
1374,184500,80,5,67.0,13300,1,1,0,3,0,4,0,8,2,2,0,7,7,5,2004,2004,1,0,12,13,2,0.0,4,3,2,5,4,2,3,326.0,1,0.0,58.0,384.0,1,5,1,3,744,630,0,1.0,0.0,2,1,3,1,4,7,6,1,5,3,2004.0,3,2.0,400.0,4,4,2,100,0,0,0,0,1,6,2010,9,4,1758.0,3.5,100,2004.0,-11542.0,1758.0,13.218045112781954,0.5037593984962406,0.7518796992481203
1588,214000,20,5,78.0,10264,1,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,0,12,13,1,183.0,4,3,2,5,4,4,2,1162.0,1,0.0,426.0,1588.0,1,5,1,3,1588,0,0,0.0,0.0,2,0,3,1,4,6,6,0,1,1,1999.0,2,2.0,472.0,4,4,2,158,29,0,0,0,1,8,2006,9,4,3176.0,2.0,187,1999.0,-7088.0,3176.0,30.94310210444271,0.7599376461418551,1.8219017926734218
1464,282922,20,5,49.0,15256,1,1,0,3,0,1,0,22,6,2,0,2,8,5,2007,2007,1,0,12,13,3,84.0,4,3,2,5,4,5,3,929.0,1,0.0,556.0,1485.0,1,5,1,3,1464,0,0,1.0,0.0,2,0,3,1,4,6,6,0,1,1,2007.0,1,3.0,754.0,4,4,2,168,160,0,0,0,1,8,2007,9,4,2949.0,3.0,328,2007.0,-12307.0,2949.0,19.330099632931304,0.32118510749868906,2.149973780807551
1690,144000,75,6,65.0,8850,1,1,0,0,0,0,0,18,2,2,0,4,7,6,1916,1950,1,0,8,8,2,0.0,3,3,0,4,4,2,1,0.0,1,0.0,815.0,815.0,1,5,1,3,815,875,0,0.0,0.0,1,0,3,1,3,7,6,1,5,5,1916.0,1,1.0,225.0,4,4,2,0,0,330,0,0,1,7,2006,5,4,2505.0,1.0,330,1933.0,-6345.0,2505.0,28.30508474576271,0.7344632768361582,3.728813559322034
1012,67500,30,4,70.0,9800,1,1,3,3,0,0,0,21,1,2,0,2,5,5,1920,1950,1,0,13,14,2,0.0,3,2,0,4,4,2,1,0.0,1,0.0,816.0,816.0,1,3,0,0,1012,0,0,0.0,0.0,1,0,2,1,3,5,6,0,1,5,1920.0,1,1.0,429.0,4,4,2,121,0,80,0,0,1,4,2010,9,4,1828.0,1.0,201,1935.0,-7972.0,1828.0,18.653061224489793,0.7142857142857143,2.0510204081632653
1210,148000,80,5,140.0,11080,1,1,3,3,0,0,0,12,2,2,0,7,6,6,1975,1975,1,0,9,9,1,257.0,3,3,1,4,4,4,3,576.0,1,0.0,552.0,1128.0,1,3,1,3,1210,0,0,1.0,0.0,2,0,3,1,3,6,6,0,1,1,1975.0,1,2.0,528.0,4,4,2,0,0,0,0,0,1,5,2006,9,4,2338.0,3.0,0,1975.0,-8742.0,2338.0,21.101083032490976,1.263537906137184,0.0
1256,159000,20,5,80.0,8000,1,1,3,3,0,4,0,13,2,2,0,2,5,6,1959,1959,1,0,3,14,2,0.0,3,3,2,4,4,2,1,476.0,3,488.0,292.0,1256.0,1,4,1,0,1256,0,0,1.0,0.0,1,1,3,1,4,6,6,0,1,1,1959.0,2,1.0,311.0,4,4,2,0,240,0,0,0,1,5,2008,9,4,2512.0,2.5,240,1959.0,-5488.0,2512.0,31.4,1.0,3.0
1130,120000,30,5,60.0,10800,1,0,3,3,0,4,0,18,2,2,0,2,5,6,1920,1950,3,0,11,12,2,0.0,3,3,0,4,4,2,3,821.0,1,0.0,299.0,1120.0,1,5,1,3,1130,0,0,1.0,0.0,1,0,2,1,3,5,6,1,5,5,1970.0,1,2.0,720.0,4,4,2,229,0,0,0,0,1,6,2006,9,4,2250.0,2.0,229,1935.0,-8550.0,2250.0,20.833333333333336,0.5555555555555556,2.1203703703703702
858,134900,85,5,72.0,7252,1,1,0,3,0,1,0,20,2,2,0,6,5,5,1982,1982,3,0,13,14,2,0.0,3,3,1,5,4,4,3,685.0,1,0.0,173.0,858.0,1,3,1,3,858,0,0,1.0,0.0,1,0,2,1,3,5,6,0,1,5,1983.0,1,2.0,576.0,4,4,2,120,0,0,0,0,1,4,2009,9,4,1716.0,2.0,120,1982.0,-5536.0,1716.0,23.662437948152235,0.9928295642581356,1.654715940430226
1188,185000,20,5,88.0,14175,1,1,3,3,0,4,0,20,3,2,0,2,6,8,1956,1956,1,0,6,6,2,0.0,3,3,1,4,5,5,3,776.0,1,0.0,212.0,988.0,1,3,1,0,1188,0,0,1.0,0.0,1,0,1,1,3,4,6,1,4,1,1956.0,1,2.0,621.0,4,4,2,102,89,231,0,0,1,6,2008,9,4,2176.0,2.0,422,1956.0,-11999.0,2176.0,15.350970017636683,0.6208112874779541,2.9770723104056436
1412,132500,50,6,50.0,6000,1,1,3,3,0,4,0,3,2,2,0,0,6,6,1939,1950,1,0,8,8,2,0.0,3,2,1,4,4,2,1,0.0,1,0.0,780.0,780.0,1,5,1,1,825,587,0,0.0,0.0,1,0,4,1,3,6,6,1,5,5,1939.0,1,1.0,280.0,4,4,2,45,0,0,0,0,1,5,2009,9,4,2192.0,1.0,45,1944.5,-3808.0,2192.0,36.53333333333333,0.8333333333333334,0.75
1040,160500,80,5,72.0,7176,1,1,0,3,0,1,0,20,2,2,0,7,6,6,1978,1978,1,0,6,6,1,200.0,3,3,1,4,5,5,3,794.0,1,0.0,166.0,960.0,1,2,1,3,1040,0,0,1.0,0.0,1,0,3,1,3,6,6,1,3,5,1979.0,1,2.0,616.0,4,4,2,131,0,0,0,180,5,7,2006,9,4,2000.0,2.0,311,1978.0,-5176.0,2000.0,27.870680044593087,1.0033444816053512,4.333890746934225
1376,165000,50,5,60.0,8850,1,2,3,0,0,4,0,3,2,2,0,0,6,7,1920,1950,1,0,13,15,2,0.0,3,4,2,4,4,2,1,0.0,1,0.0,768.0,768.0,1,5,1,3,752,624,0,0.0,0.0,1,0,3,1,4,7,6,0,1,5,1977.0,1,2.0,576.0,4,4,1,0,54,144,0,0,1,2,2007,9,4,2144.0,1.0,198,1935.0,-6706.0,2144.0,24.225988700564972,0.6779661016949152,2.2372881355932206
1301,100000,30,6,60.0,6911,1,1,3,3,0,2,0,3,1,2,0,2,5,5,1924,1950,1,0,13,14,2,0.0,3,3,2,4,4,3,2,405.0,1,0.0,740.0,1145.0,1,3,1,3,1301,0,0,0.0,0.0,1,0,2,1,2,5,2,0,1,5,1965.0,1,2.0,440.0,4,4,2,0,0,0,0,0,1,10,2009,9,4,2446.0,1.0,0,1937.0,-4465.0,2446.0,35.39285197511214,0.8681811604688179,0.0
1629,189900,60,5,74.0,13830,1,1,0,3,0,4,0,8,2,2,0,5,5,5,1997,1998,1,0,12,13,2,0.0,3,3,2,5,4,2,3,791.0,1,0.0,137.0,928.0,1,4,1,3,928,701,0,0.0,0.0,2,1,3,1,3,6,6,1,4,1,1997.0,3,2.0,482.0,4,4,2,212,34,0,0,0,4,3,2010,9,4,2557.0,2.5,246,1997.5,-11273.0,2557.0,18.48879248011569,0.5350686912509038,1.7787418655097613
936,111900,20,5,68.0,10295,1,1,3,3,0,2,0,13,2,2,0,2,4,6,1969,1969,1,0,6,6,1,72.0,3,3,1,5,4,3,3,252.0,1,0.0,684.0,936.0,1,3,1,3,936,0,0,0.0,0.0,1,0,2,1,3,4,6,0,1,1,1969.0,1,1.0,288.0,4,4,2,16,0,0,0,0,1,9,2008,0,4,1872.0,1.0,16,1969.0,-8423.0,1872.0,18.183584264205926,0.6605148130160272,0.15541525012141816
1316,145000,70,5,66.0,8969,1,1,3,0,0,4,0,6,2,2,0,5,6,6,1926,1950,2,0,13,14,2,0.0,3,3,0,4,4,2,1,379.0,1,0.0,265.0,644.0,1,5,1,3,672,644,0,1.0,0.0,1,0,2,1,3,6,6,1,5,5,2001.0,1,1.0,369.0,4,4,1,0,0,0,0,192,4,7,2008,9,4,1960.0,2.0,192,1938.0,-7009.0,1960.0,21.853049392351434,0.7358679897424462,2.1407068792507524
1440,118000,90,5,92.0,12108,1,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,0,12,13,1,270.0,3,3,1,4,4,2,2,133.0,1,0.0,1307.0,1440.0,1,3,0,1,1440,0,0,0.0,0.0,2,0,4,2,2,8,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,0,0,0,1,9,2008,9,4,2880.0,2.0,0,1955.0,-9228.0,2880.0,23.785926660059463,0.7598282127518996,0.0
1524,166000,160,2,72.0,2998,1,1,3,3,0,4,0,22,2,2,4,5,6,5,2000,2000,1,0,8,8,1,513.0,4,3,2,5,4,2,3,353.0,1,0.0,403.0,756.0,1,5,1,3,768,756,0,0.0,0.0,2,1,2,1,4,4,6,0,1,5,2000.0,1,2.0,440.0,4,4,2,0,32,0,0,0,1,6,2006,9,4,2280.0,2.5,32,2000.0,-718.0,2280.0,76.05070046697799,2.401601067378252,1.0673782521681119
1370,148000,80,5,125.0,10000,1,1,3,3,0,0,0,13,2,2,0,7,5,6,1956,1956,3,0,13,14,1,272.0,3,3,1,4,4,4,1,678.0,3,281.0,99.0,1058.0,1,5,1,3,1370,0,0,1.0,0.0,1,0,3,1,3,6,6,1,4,2,1956.0,2,1.0,300.0,4,4,2,191,0,0,0,120,4,2,2006,9,4,2428.0,2.0,311,1956.0,-7572.0,2428.0,24.279999999999998,1.25,3.11
925,99000,20,5,70.0,7000,1,1,3,3,0,0,0,13,1,2,0,2,5,6,1961,1961,1,0,3,14,2,0.0,3,3,3,1,1,1,0,0.0,0,0.0,0.0,0.0,1,4,1,3,925,0,0,0.0,0.0,1,0,3,1,3,7,6,0,1,1,1961.0,3,1.0,300.0,4,4,2,0,0,0,0,0,1,7,2007,9,4,925.0,1.0,0,1961.0,-6075.0,925.0,13.214285714285715,1.0,0.0
630,86000,180,6,21.0,1526,1,1,3,3,0,4,0,11,2,2,3,6,4,8,1970,2002,1,0,5,5,2,0.0,3,4,1,5,4,4,3,515.0,1,0.0,115.0,630.0,1,3,1,3,630,0,0,1.0,0.0,1,0,1,1,4,3,6,0,1,1,1970.0,1,1.0,286.0,4,4,2,0,0,0,0,0,1,5,2009,9,4,1260.0,2.0,0,1986.0,-266.0,1260.0,82.56880733944955,1.3761467889908259,0.0
1431,165000,80,5,101.0,9150,1,1,0,3,0,0,0,13,2,2,0,7,6,5,1962,1962,1,4,9,9,1,305.0,3,3,1,5,4,5,3,371.0,1,0.0,728.0,1099.0,1,4,1,3,1431,0,0,0.0,1.0,1,0,3,1,3,6,6,1,5,2,1962.0,2,1.0,296.0,4,4,2,64,110,0,0,0,1,12,2008,9,4,2530.0,1.5,174,1962.0,-6620.0,2530.0,27.650273224043715,1.1038251366120218,1.9016393442622952
1226,211500,120,5,61.0,3782,1,1,0,3,0,1,0,9,2,2,4,2,8,5,1981,1981,1,0,13,9,2,0.0,4,3,1,5,4,5,3,960.0,1,0.0,266.0,1226.0,1,3,1,3,1226,0,0,1.0,0.0,1,0,1,1,4,4,6,2,4,1,1981.0,3,2.0,484.0,4,4,2,133,78,0,0,0,1,9,2009,9,4,2452.0,2.0,211,1981.0,-1330.0,2452.0,64.83342147012164,1.6129032258064515,5.5790586991010045
1417,210000,20,5,70.0,8750,1,1,3,3,0,4,0,5,2,2,0,2,7,5,1997,1998,1,0,12,13,1,209.0,4,3,2,5,4,4,3,1111.0,1,0.0,306.0,1417.0,1,5,1,3,1417,0,0,1.0,0.0,2,0,3,1,4,7,6,1,4,1,1997.0,1,2.0,511.0,4,4,2,60,0,0,0,117,1,8,2009,9,4,2834.0,3.0,177,1997.5,-5916.0,2834.0,32.388571428571424,0.8,2.022857142857143
1689,228500,20,5,74.0,9990,1,1,3,3,0,4,0,12,2,2,0,2,4,5,1991,1991,1,0,6,6,2,0.0,3,3,2,5,4,2,2,1383.0,1,0.0,297.0,1680.0,1,4,1,3,1689,0,0,1.0,0.0,2,0,3,1,3,6,6,1,4,1,1991.0,1,2.0,432.0,4,4,2,428,120,0,0,0,1,7,2008,9,4,3369.0,3.0,548,1991.0,-6621.0,3369.0,33.72372372372372,0.7407407407407408,5.485485485485485
928,132000,20,5,70.0,13300,1,1,3,3,0,4,0,13,2,2,0,2,5,7,1956,2000,3,0,13,14,2,0.0,3,3,1,5,4,2,3,377.0,1,0.0,551.0,928.0,1,3,1,3,928,0,0,0.0,0.0,1,0,2,1,3,4,6,0,1,1,1956.0,1,1.0,252.0,4,4,2,261,0,156,0,0,1,6,2007,9,4,1856.0,1.0,417,1978.0,-11444.0,1856.0,13.954887218045112,0.5263157894736842,3.1353383458646618
1953,240000,60,5,81.0,53107,1,1,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,0,6,6,2,0.0,4,3,2,5,4,4,3,985.0,1,0.0,595.0,1580.0,1,5,1,3,1079,874,0,1.0,0.0,2,1,3,1,4,9,6,2,3,1,1992.0,3,2.0,501.0,4,4,2,216,231,0,0,0,1,6,2007,9,4,3533.0,3.5,447,1992.0,-49574.0,3533.0,6.652607000960326,0.15252226636789878,0.8416969514376637
958,151500,20,5,73.0,12772,1,1,0,3,0,1,0,13,2,2,0,2,6,8,1960,1998,3,0,8,8,2,0.0,3,4,1,4,4,3,1,498.0,1,0.0,460.0,958.0,1,3,1,3,958,0,0,0.0,0.0,1,0,2,1,3,5,6,0,1,1,1960.0,2,1.0,301.0,4,4,2,0,0,0,0,0,1,4,2007,9,4,1916.0,1.0,0,1979.0,-10856.0,1916.0,15.001565925461948,0.5715627936110241,0.0
630,73000,180,6,21.0,1470,1,1,3,3,0,4,0,11,2,2,3,6,4,6,1970,1970,1,0,5,5,2,0.0,3,3,1,5,4,4,3,522.0,1,0.0,108.0,630.0,1,3,1,3,630,0,0,1.0,0.0,1,0,1,1,3,3,6,0,1,6,0.0,0,0.0,0.0,1,1,2,0,0,0,0,0,1,4,2006,9,4,1260.0,2.0,0,1970.0,-210.0,1260.0,85.71428571428571,1.4285714285714286,0.0
630,75500,180,6,21.0,1491,1,1,3,3,0,4,0,11,2,2,4,6,4,6,1972,1972,1,0,5,5,2,0.0,3,3,1,5,4,4,2,150.0,3,480.0,0.0,630.0,1,5,1,3,630,0,0,1.0,0.0,1,0,1,1,3,3,6,0,1,6,0.0,0,0.0,0.0,1,1,2,96,24,0,0,0,1,5,2010,9,4,1260.0,2.0,120,1972.0,-231.0,1260.0,84.50704225352112,1.4084507042253522,8.048289738430583
1224,107500,50,5,72.0,10632,1,1,0,3,0,4,0,4,2,2,0,0,5,3,1917,1950,1,0,13,14,2,0.0,3,3,0,5,3,2,1,0.0,1,0.0,689.0,689.0,1,4,0,3,725,499,0,0.0,0.0,1,1,3,1,1,6,4,0,1,5,1917.0,1,1.0,180.0,3,3,0,0,0,248,0,0,1,1,2010,0,4,1913.0,1.5,248,1933.5,-8719.0,1913.0,17.9928517682468,0.6772009029345373,2.3325808878856282
2044,185000,60,5,80.0,10400,1,1,3,3,0,4,0,15,2,2,0,5,7,6,1980,1988,1,0,6,6,1,280.0,3,3,1,5,4,3,1,0.0,1,0.0,738.0,738.0,1,3,1,3,1277,767,0,0.0,0.0,2,1,3,1,3,7,2,1,4,1,1980.0,1,2.0,489.0,4,4,2,28,73,0,0,0,1,3,2008,9,4,2782.0,2.5,101,1984.0,-7618.0,2782.0,26.75,0.7692307692307693,0.971153846153846
1790,165150,60,5,80.0,10400,1,1,3,3,0,4,0,15,2,2,0,5,6,5,1972,1972,1,0,12,13,2,288.0,3,3,1,4,4,2,3,247.0,1,0.0,485.0,732.0,1,4,1,3,1012,778,0,1.0,0.0,1,2,4,1,3,8,3,1,4,1,1972.0,2,2.0,484.0,4,4,2,148,0,0,0,147,1,11,2006,9,4,2522.0,3.0,295,1972.0,-7878.0,2522.0,24.25,0.7692307692307693,2.8365384615384617
1056,125000,20,5,80.0,13600,1,1,3,0,0,4,0,13,2,2,0,2,5,6,1955,1955,1,0,6,6,2,0.0,3,3,1,4,4,2,3,144.0,1,912.0,0.0,1056.0,1,4,1,3,1056,0,0,1.0,0.0,1,1,3,1,3,6,6,0,1,1,1955.0,3,1.0,300.0,4,4,2,0,0,0,0,0,4,11,2006,9,4,2112.0,2.5,0,1955.0,-11488.0,2112.0,15.529411764705884,0.5882352941176471,0.0
2554,159500,70,6,60.0,10800,1,0,3,0,0,4,0,18,2,2,0,5,7,8,1890,1998,1,0,13,13,2,0.0,3,4,0,4,4,2,1,0.0,1,0.0,718.0,718.0,1,5,1,3,1576,978,0,0.0,0.0,1,1,3,1,3,8,6,0,1,5,1996.0,1,2.0,704.0,4,4,1,0,48,143,0,0,1,7,2007,9,4,3272.0,1.5,191,1944.0,-7528.0,3272.0,30.296296296296298,0.5555555555555556,1.7685185185185186
1312,180500,20,5,81.0,6718,1,1,0,3,0,4,0,24,2,2,0,2,8,5,2001,2001,1,0,12,13,1,86.0,4,3,2,6,4,3,3,250.0,1,0.0,1017.0,1267.0,1,5,1,3,1312,0,0,0.0,0.0,2,0,2,1,4,5,6,0,1,1,2001.0,1,2.0,471.0,4,4,2,256,28,0,0,0,1,1,2007,9,4,2579.0,2.0,284,2001.0,-4139.0,2579.0,38.389401607621316,1.2057159869008633,4.227448645430187
1308,160000,50,5,130.0,9600,1,1,0,1,0,4,0,6,2,2,0,0,5,7,1940,1950,1,0,8,8,2,0.0,4,4,0,4,3,2,3,428.0,1,0.0,300.0,728.0,1,5,1,3,976,332,0,1.0,0.0,1,1,2,1,3,7,3,2,4,5,1940.0,1,1.0,256.0,4,4,2,0,70,0,0,0,1,6,2009,9,4,2036.0,2.5,70,1945.0,-7564.0,2036.0,21.208333333333336,1.3541666666666667,0.7291666666666666
907,109008,20,5,77.0,8593,1,1,0,3,0,4,0,13,2,2,0,2,4,6,1957,1957,3,0,8,8,2,0.0,3,3,1,4,4,2,3,288.0,1,0.0,619.0,907.0,1,5,1,3,907,0,0,0.0,0.0,1,0,3,1,3,5,6,0,1,5,1964.0,1,1.0,352.0,4,4,2,0,0,0,0,0,1,7,2008,9,4,1814.0,1.0,0,1957.0,-6779.0,1814.0,21.11020598161294,0.896078203188642,0.0
1034,153000,85,5,72.0,7703,1,1,0,3,0,1,0,20,2,2,0,6,6,8,1978,1978,1,0,6,6,0,40.0,3,3,1,5,4,5,2,450.0,1,0.0,0.0,450.0,1,5,1,3,1034,0,0,0.0,1.0,1,0,3,1,3,6,6,1,2,2,1978.0,3,2.0,504.0,4,4,2,311,0,0,0,0,3,5,2008,9,4,1484.0,1.5,311,1978.0,-6219.0,1484.0,19.265221342334154,0.9347007659353498,4.037388030637414
1040,132250,20,5,94.0,25286,1,1,3,1,0,4,1,12,2,2,0,2,4,5,1963,1963,1,0,6,9,2,0.0,3,3,2,4,4,5,2,633.0,1,0.0,431.0,1064.0,1,4,1,3,1040,0,0,1.0,0.0,1,0,3,1,3,5,6,0,1,1,1963.0,1,2.0,648.0,4,4,2,0,0,0,0,0,1,1,2007,9,4,2104.0,2.0,0,1963.0,-23182.0,2104.0,8.320809934351024,0.37174721189591076,0.0
1585,184900,60,5,74.0,7632,1,1,0,3,0,4,0,21,2,2,0,5,7,5,2005,2005,1,0,12,13,1,96.0,4,3,2,5,4,2,1,0.0,1,0.0,784.0,784.0,1,5,1,3,831,754,0,0.0,0.0,2,1,3,1,4,7,6,0,1,1,2005.0,2,2.0,449.0,4,4,2,100,77,0,0,0,1,3,2006,9,4,2369.0,2.5,177,2005.0,-5263.0,2369.0,31.04035639412998,0.969601677148847,2.3191823899371067
1355,127000,70,6,60.0,6882,1,1,3,3,0,4,0,10,2,2,0,5,6,7,1914,2006,1,0,13,14,2,0.0,3,3,2,4,4,2,1,0.0,1,0.0,684.0,684.0,1,3,1,3,773,582,0,0.0,0.0,1,1,3,1,4,7,6,0,1,6,0.0,0,0.0,0.0,1,1,2,136,0,115,0,0,1,3,2007,9,4,2039.0,1.5,251,1960.0,-4843.0,2039.0,29.62801511188608,0.8718395815170008,3.6471955826794535
1154,142000,20,5,60.0,11556,1,1,3,3,0,4,0,13,2,2,0,2,5,9,1953,2006,1,0,12,8,2,0.0,3,5,1,4,4,2,1,408.0,1,0.0,456.0,864.0,1,4,1,3,1154,0,0,0.0,0.0,1,1,3,1,5,6,6,0,1,5,1962.0,1,1.0,336.0,4,4,2,63,0,0,0,0,1,7,2007,9,4,2018.0,1.5,63,1979.5,-9538.0,2018.0,17.462789892696435,0.5192107995846313,0.5451713395638629
808,112000,20,5,50.0,5175,1,1,3,3,0,4,0,3,6,1,0,2,5,8,1958,2000,1,0,12,13,2,0.0,3,3,1,4,4,2,1,150.0,2,404.0,254.0,808.0,1,5,1,3,808,0,0,0.0,0.0,1,0,2,1,3,5,6,0,1,5,1963.0,1,1.0,308.0,4,4,0,143,0,0,0,0,1,7,2007,0,4,1616.0,1.0,143,1979.0,-3559.0,1616.0,31.227053140096615,0.966183574879227,2.7632850241545897
1049,80900,50,1,52.0,5150,1,1,3,3,0,0,0,10,1,2,0,0,4,7,1910,2000,1,0,9,9,2,0.0,3,3,2,2,4,2,1,0.0,1,0.0,356.0,356.0,1,3,0,0,671,378,0,0.0,0.0,1,0,2,1,3,5,6,0,1,5,1910.0,1,1.0,195.0,2,3,0,0,0,0,0,0,1,5,2008,9,4,1405.0,1.0,0,1955.0,-3745.0,1405.0,27.28155339805825,1.0097087378640777,0.0
1105,135000,20,5,90.0,10454,1,1,0,3,0,0,0,13,2,2,0,2,6,6,1957,1957,3,0,9,9,3,143.0,3,3,1,4,4,2,3,546.0,1,0.0,559.0,1105.0,1,4,1,0,1105,0,0,0.0,0.0,1,0,3,1,3,5,6,0,1,5,1957.0,1,1.0,308.0,4,4,2,0,0,0,0,0,1,4,2009,9,4,2210.0,1.0,0,1957.0,-8244.0,2210.0,21.14023340348192,0.8609144824947389,0.0
1679,193500,20,5,65.0,8125,1,1,3,3,0,4,0,21,2,2,0,2,6,5,1994,1998,1,0,6,6,1,258.0,3,3,2,5,4,2,3,1138.0,1,0.0,270.0,1408.0,1,5,1,3,1679,0,0,1.0,0.0,2,0,3,1,4,7,6,1,3,1,1994.0,2,2.0,575.0,4,4,2,224,42,0,0,0,1,10,2008,9,4,3087.0,3.0,266,1996.0,-5038.0,3087.0,37.99384615384616,0.8,3.2738461538461534
1440,232500,20,5,82.0,11202,1,1,0,3,0,4,0,24,2,2,0,2,8,5,2003,2003,3,0,12,13,1,206.0,4,3,2,6,4,4,3,1029.0,1,0.0,403.0,1432.0,1,5,1,3,1440,0,0,1.0,0.0,2,0,3,1,4,7,6,1,4,1,2003.0,3,2.0,467.0,4,4,2,185,95,0,0,0,1,6,2008,9,4,2872.0,3.0,280,2003.0,-8330.0,2872.0,25.638278878771647,0.7320121406891626,2.4995536511337257
1298,114000,20,5,65.0,11200,1,1,0,3,0,1,0,7,2,2,0,2,5,3,1964,1964,1,0,13,14,2,0.0,3,2,1,4,4,3,1,0.0,1,0.0,1250.0,1250.0,1,5,1,3,1298,0,0,0.0,0.0,2,0,3,1,3,5,6,0,1,5,1964.0,1,2.0,504.0,4,3,0,0,144,0,0,0,1,6,2010,0,4,2548.0,2.0,144,1964.0,-8652.0,2548.0,22.75,0.5803571428571429,1.2857142857142856
2279,257000,20,5,149.0,19958,1,1,3,3,0,4,0,24,2,2,0,2,6,8,1958,1995,3,0,6,6,1,1224.0,3,4,1,4,4,2,1,0.0,1,0.0,585.0,585.0,1,4,1,3,2279,0,0,0.0,0.0,2,1,4,1,4,7,6,1,5,1,1958.0,2,2.0,461.0,4,4,2,274,0,0,0,138,5,7,2007,9,4,2864.0,2.5,412,1976.5,-17094.0,2864.0,14.350135284096602,0.7465677923639643,2.0643351037178075
1604,117000,50,5,60.0,10998,1,0,3,3,0,4,0,7,2,2,0,0,5,5,1941,1960,1,0,13,14,2,0.0,3,3,1,4,4,2,2,408.0,1,420.0,156.0,984.0,1,5,1,3,984,620,0,0.0,0.0,2,0,3,1,3,6,3,0,1,5,1977.0,1,2.0,660.0,4,4,2,0,68,0,0,0,1,7,2009,9,4,2588.0,2.0,68,1950.5,-8410.0,2588.0,23.53155119112566,0.5455537370430987,0.6182942353155119
1932,213000,60,5,70.0,8749,1,1,3,3,0,4,0,5,2,2,0,5,7,5,2003,2003,1,0,12,13,2,0.0,4,3,2,5,4,2,3,654.0,1,0.0,325.0,979.0,1,5,1,3,992,940,0,1.0,0.0,2,1,3,1,4,7,6,1,5,1,2003.0,2,2.0,610.0,4,4,2,0,120,0,0,0,1,6,2007,9,4,2911.0,3.5,120,2003.0,-5838.0,2911.0,33.27237398559835,0.8000914390216024,1.3715853240370328
1661,212000,60,5,43.0,10667,1,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,0,12,13,2,0.0,4,3,2,5,4,4,3,385.0,2,344.0,70.0,799.0,1,5,1,3,827,834,0,1.0,0.0,2,1,3,1,4,6,6,1,4,1,1996.0,2,2.0,550.0,4,4,2,158,61,0,0,0,1,4,2009,5,4,2460.0,3.5,219,1996.0,-8207.0,2460.0,23.06177931939627,0.40311240273741444,2.053060841848692
1827,202500,70,5,69.0,11737,1,1,0,0,0,4,0,3,2,2,0,5,6,7,1924,1996,2,0,2,12,2,0.0,3,3,0,4,4,2,1,0.0,1,0.0,848.0,848.0,2,3,0,3,1017,810,0,0.0,0.0,1,0,2,1,3,9,6,1,5,5,1943.0,1,1.0,240.0,3,4,2,27,36,42,0,0,5,5,2006,9,4,2675.0,1.0,105,1960.0,-9062.0,2675.0,22.79117321291642,0.5878844679219561,0.8946067990116725
1277,167000,20,5,85.0,10628,1,1,3,3,0,4,0,13,2,2,0,2,7,5,1970,1970,0,4,9,9,2,0.0,3,4,1,4,5,5,3,778.0,1,0.0,499.0,1277.0,1,3,1,3,1277,0,0,1.0,0.0,1,0,2,1,3,5,6,1,2,1,1970.0,1,2.0,526.0,4,4,2,0,0,0,0,176,3,4,2007,9,4,2554.0,2.0,176,1970.0,-8074.0,2554.0,24.030861874294317,0.7997741814076026,1.6560030109145654
